id,label,statement,subject,speaker,state_info,party_affiliation
1f93796dee0,0,"a bag of cheetos costs less to buy than an apple, and in some milwaukee neighborhoods good luck trying to find an apple or a banana or some sort of healthy option","public-health,welfare",mike-tate,non-define,democrat
0bdbae6db43,1,says he took down the mob in northeast ohio,crime,tom-ganley,ohio,republican
af00d74e83f,0,we now have the greatest income inequality since the great depression.,economy,john-edwards,north carolina,democrat
6859b1d6963,0,"thirty-four of the last 44 (debt ceiling increases) have been for less than a year. so, this notion that short-term is somehow the exception, its actually the rule.","deficit,federal-budget",rob-portman,ohio,republican
4a9bad4597c,0,"in the last 50 years, (the federal government has) only balanced the budget five times.","federal-budget,message-machine",vern-buchanan,florida,republican
2901c9b1c85,0,there is not a single candidate in the republican primary that thinks we should do anything about climate change.,climate-change,barack-obama,illinois,democrat
0f09b37c7c8,1,says president barack obamas health care law is expected to destroy 2.3 million jobs.,health-care,john-boehner,ohio,republican
771502c0051,0,"it used to be the policy of the republican party to get rid of the department of education. we finally get in charge and a chance to do something, so we double the size of the department of education.",education,ron-paul,texas,republican
81c1590965a,1,the majority of people in polls do not support obamacare.,"corrections-and-updates,health-care,polls,pundits",bill-oreilly,non-define,none
0be1b35c746,1,new jerseys citizens are working at the highest rate in three years.,jobs,jennifer-beck,non-define,republican
833c94c1cf7,1,"any child born prematurely, according to the president, in his own words, can be killed.",abortion,rick-santorum,pennsylvania,republican
aa40d685296,1,"when i was growing up as a kid in the city of milwaukee, if we averaged 4 homicides a year in the entire city that was a record number.","crime,guns",david-clarke-jr,wisconsin,democrat
7fb9ee13262,0,forty-seven percent of americans pay no income tax.,taxes,mitt-romney,massachusetts,republican
d4498eb1a6e,1,"says nikita khrushchev brought an extra shoe to a united nations session in 1960, which he banged on the desk in protest.",history,arthur-cyr,wisconsin,columnist
a56a6b68a1c,1,"sen. obama wants to ""enact the single largest tax increase since the second world war.""",taxes,john-mccain,arizona,republican
025dadb5e64,0,"we created 800,000 new jobs, we cut the unemployment rate almost in half and today new york state has more private sector jobs than it has ever had in its history",jobs,andrew-cuomo,new york,democrat
80fc71613fa,1,we have had over 40 days this summer where it was unsafe to breathe the air.,"environment,transportation",jennette-gayer,non-define,none
7084018390c,1,obesity kills 34 children per hour.,"children,health-care,public-health",rob-eissler,texas,republican
a1eb62b49eb,0,i believe in tax cuts. i believe in being a supply-sider. i cut the income tax i think it was 24 percent. we got 42 percent more revenues.,taxes,rudy-giuliani,new york,republican
78158d8dc8a,0,republican redistricting plans cut democrat nancy nusbaum out of her state senate district by a half a block.,redistricting,afl-cio,non-define,none
2b2ec495fa7,1,"because of the new health care law, 17 million kids can no longer be denied for a pre-existing condition.","health-care,job-accomplishments,message-machine-2012",barack-obama,illinois,democrat
5d4b2e2bab0,1,"one-half of undocumented workers pay federal income taxes, which means they are paying more federal income taxes than donald trump pays.","candidates-biography,immigration,taxes",hillary-clinton,new york,democrat
a8d77d4a7fa,0,"under president george w. bush, we added $4.9 trillion to the debt. under president obama weve added $6.5 trillion to the debt.",debt,kelly-ayotte,new hampshire,republican
3d4e9c7b3a7,1,on hearings about automatic citizenship provision in u.s. constitution.,immigration,john-cornyn,texas,republican
23be4c3f469,1,says tom perriello voted to give tax breaks to foreign companies creating jobs in china.,"china,energy,message-machine,stimulus",robert-hurt,virginia,republican
bea52c69cdd,0,says dan patrick proposed arizona-style show-me-your-papers legislation.,"crime,criminal-justice,immigration",julian-castro,texas,democrat
1d67898db18,0,says mitt romney opposes requiring employers to cover contraception and would eliminate funding for planned parenthood.,"abortion,message-machine-2012,sexuality,women",barack-obama,illinois,democrat
7db04d3d7b0,1,the federal limousine fleet has increased by 42 percent since barack obama took office.,"deficit,federal-budget",mark-neumann,wisconsin,republican
91e921596ec,1,says hillary clinton doesnt believe in your right to keep a gun at home for self-defense.,"bush-administration,guns,campaign-advertising,supreme-court",national-rifle-association,non-define,none
47b724135c7,1,says chris christie vetoed a jobs package of 30 bills.,jobs,stephen-sweeney,non-define,democrat
4c57d1cac39,1,says ann kirkpatrick walked out on constituents when questioned on the affordable care act.,health-care,john-mccain,arizona,republican
af014018d7b,1,"wrote that in 2006, nancy pelosi said she didnt think capturing osama bin laden makes us any safer, but in 2011 called his killing historic.","homeland-security,military,terrorism",blog-posting,non-define,none
0c6273a7970,0,mitt romney says class sizes dont matter.,"education,message-machine-2012",barack-obama,illinois,democrat
c3b5818a986,1,we are winning the popular vote.,elections,hillary-clinton,new york,democrat
f488fc754f9,1,my opponent has no child care plan.,"children,corrections-and-updates",donald-trump,new york,republican
ece6226c10d,1,says ted cruz just flip-flopped about the president needing to be u.s.-born.,candidates-biography,facebook-posts,non-define,none
e2b130a3008,0,one out of 10 minimum-wage workers in the u.s. live in texas.,"economy,pundits,workers",stephanie-cutter,massachusetts,democrat
8b2d94cc66b,0,"in harrisburg, i passed more bills than all the democrats combined, in terms of legislation affecting the city.",government-efficiency,john-taylor,pennsylvania,republican
ed3faaea0be,0,says she is 6th in hard dollars raised and has more cash on hand than governors (john) kasich and (chris) christie combined.,campaign-finance,carly-fiorina,california,republican
31040d5d851,1,why do we have automatic citizenship upon birth? were the only country in the world that has it.,"immigration,pundits",glenn-beck,non-define,none
e7e236ed1d2,1,the unemployment rate among (the) non-college-educated is well into the double digits in america. its 4 percent or 5 percent for people who have college degrees.,"jobs,workers",rick-santorum,pennsylvania,republican
03c8eb50a94,1,an account of attacks in benghazi written by former white house press secretary dee dee myers shows that the body of u.s. ambassador to libya christopher stevens was dragged through the streets and abused.,"foreign-policy,terrorism",chain-email,non-define,none
b69f6ea2f5d,0,it is against the law for the nsa to record or monitor americans phone calls without getting a specific fisa warrant to do so.,"privacy,terrorism",lynn-westmoreland,non-define,republican
5b8ab9059a1,1,we need a senator who shows up to work. sherrod brown missed over 350 official votes.,"job-accomplishments,message-machine-2012,campaign-advertising,voting-record",josh-mandel,ohio,republican
e7eab9e8177,0,"says hillary clintons rejection of efforts to make it easier to vote and harder to cheat not only defies logic, but the will of the majority of americans.",elections,scott-walker,wisconsin,republican
5f041592772,1,bill clinton cut the military drastically.,military,rudy-giuliani,new york,republican
75d502caeb9,0,"the richest 400 taxpayers are taxed at a lower rate than a $29,000-a-year worker","income,taxes",sheldon-whitehouse,rhode island,democrat
88ed271c95c,1,"last year, i was involved with an effort to to help prosecutors get their first pay raise in more than 10 years.","criminal-justice,job-accomplishments,state-budget,state-finances",jon-richards,non-define,democrat
624addb9df1,1,"after arizona banned smoking in all public places in 2007, admissions for acute myocardial infarction stroke, asthma, [and] angina decreased following the implementation of the ban.","public-health,market-regulation,states",richard-morrison,rhode island,democrat
87042ea1c9d,1,alabamians havent changed their opinion on same-sex marriage since voting to ban it in 2006.,"gays-and-lesbians,legal-issues",roy-moore,alabama,republican
